title,product_link,price_text,shop_name,reviews_count,is_digital,num_images,primary_category,tags,seller_name,seller_link,total_sales_of_seller,rating,collected_at
"LoadingTéléchargement numériqueDigitaler Planer 2025 & 2026 Deutsch / GOODNOTES Kalender / iPad Planner / Bullet Journal digital Beige / 1000 digitale Sticker / Minimalist4.9(1,5 K)Annonce de JUSTPLANTHISAnnonce de la boutique JUSTPLANTHISFabriqué parJUSTPLANTHISDe la boutique JUSTPLANTHISPrix réduit USD 10.18USD10.18USD14.54Prix d'origine USD 14.54(30 % de réduction)",https://www.etsy.com/fr/listing/1781759888/digitaler-planer-2025-2026-deutsch,10.18,,,True,101,,,JUSTPLANTHIS,https://www.etsy.com/fr/shop/JUSTPLANTHIS?ref=shop-header-name&listing_id=1781759888&from_page=listing,,0.0,2025-10-14T12:17:35.364694
LoadingTéléchargement numériqueAgenda numérique 2026 Agenda esthétique minimaliste pour Ipad Goodnotes Notability Planner Daté Quotidien Hebdomadaire Mensuel Pages Modèles de carnet4.9(173)Annonce de MilamaluplannersAnnonce de la boutique MilamaluplannersBoutique :MilamaluplannersDe la boutique MilamaluplannersPrix réduit USD 3.00USD3.00USD8.57Prix d'origine USD 8.57(65 % de réduction),https://www.etsy.com/fr/listing/4382054546/agenda-numerique-2026-agenda-esthetique,3.00,,,True,99,,,Milamaluplanners,https://www.etsy.com/fr/shop/Milamaluplanners?ref=shop-header-name&listing_id=4382054546&from_page=listing,,0.0,2025-10-14T12:17:53.847698
"Best-sellerTéléchargement numériqueAgenda académique élégant - Numérique 2025-26, daté, horizontal et vertical, Goodnotes, Notability pour iPad et tablette | Thème Jardin4.9(3 K)Annonce deBytheBrookDesignAnnonce de la boutique BytheBrookDesignBoutique : BytheBrookDesignDe la boutique BytheBrookDesignUSD10.00",https://www.etsy.com/fr/listing/4317643577/agenda-academique-elegant-numerique-2025,10.00,,,True,143,,,BytheBrookDesign,https://www.etsy.com/fr/shop/BytheBrookDesign?ref=shop-header-name&listing_id=4317643577&from_page=listing,,0.0,2025-10-14T12:18:15.072421
"LoadingTéléchargement numériqueAgenda numérique 2026 pour iPad, Agenda Goodnotes, Agenda quotidien, Agenda hebdomadaire, Agenda iPad, Agenda Notability, Vertical minimaliste4.9(55)Annonce deGoodHabitsPlannerAnnonce de la boutique GoodHabitsPlannerBoutique : GoodHabitsPlannerDe la boutique GoodHabitsPlannerPrix réduit USD 7.00USD7.00USD20.00Prix d'origine USD 20.00(65 % de réduction)",https://www.etsy.com/fr/listing/4371064864/agenda-numerique-2026-pour-ipad-agenda,7.00,,,True,67,,,GoodHabitsPlanner,https://www.etsy.com/fr/shop/GoodHabitsPlanner?ref=shop-header-name&listing_id=4371064864&from_page=listing,,0.0,2025-10-14T12:18:33.800767
"LoadingTéléchargement numériqueDigital Planner Français 2026 Daté & Hyperlié | Agenda Digital PDF pour iPad Tablette GoodNotes Notability, Planificateur Numérique Français4.9(2,3 K)Annonce deTemplates4brandingAnnonce de la boutique Templates4brandingBoutique : Templates4brandingDe la boutique Templates4brandingPrix réduit USD 7.90USD7.90USD10.54Prix d'origine USD 10.54(25 % de réduction)",https://www.etsy.com/fr/listing/4354889253/digital-planner-francais-2026-date,7.90,,,True,149,,,Templates4branding,https://www.etsy.com/fr/shop/Templates4branding?ref=shop-header-name&listing_id=4354889253&from_page=listing,,0.0,2025-10-14T12:18:56.966073
"LoadingBest-sellerTéléchargement numériqueFeuille de calcul de planificateur d'étudiants universitaires, suivi des travaux scolaires, feuilles Google, modèle Excel de planificateur d'études universitaires, planificateur de cours universitaire4.5(595)Annonce deDansDigitalsCoAnnonce de la boutique DansDigitalsCoFabriqué par DansDigitalsCoDe la boutique DansDigitalsCoPrix réduit USD 10.44USD10.44USD20.89Prix d'origine USD 20.89(50 % de réduction)",https://www.etsy.com/fr/listing/1517648230/feuille-de-calcul-de-planificateur,10.44,,,True,97,,,DansDigitalsCo,https://www.etsy.com/fr/shop/DansDigitalsCo?ref=shop-header-name&listing_id=1517648230&from_page=listing,,0.0,2025-10-14T12:19:22.081775
"Téléchargement numériqueAgenda numérique 2026, agenda hebdomadaire, agenda Goodnotes, agenda Ipad, agenda minimaliste, agenda portrait, agenda 20265.0(5)Annonce de DreamGirlPlanAnnonce de la boutique DreamGirlPlanBoutique :DreamGirlPlanDe la boutique DreamGirlPlanPrix réduit USD 6.90USD6.90USD11.50Prix d'origine USD 11.50(40 % de réduction)",https://www.etsy.com/fr/listing/4378073051/agenda-numerique-2026-agenda,6.90,,,True,57,,,DreamGirlPlan,https://www.etsy.com/fr/shop/DreamGirlPlan?ref=shop-header-name&listing_id=4378073051&from_page=listing,,0.0,2025-10-14T12:19:39.652921
Téléchargement numériqueFICHIER NUMÉRIQUE - Magnifique agenda numérique 2026 (PDF-PPTx) format A54.7(14)Annonce de KitdigitalesGibbyn2Annonce de la boutique KitdigitalesGibbyn2Boutique :KitdigitalesGibbyn2De la boutique KitdigitalesGibbyn2USD4.10,https://www.etsy.com/fr/listing/4362542263/fichier-numerique-magnifique-agenda,4.10,,,True,47,,,KitdigitalesGibbyn2,https://www.etsy.com/fr/shop/KitdigitalesGibbyn2?ref=shop-header-name&listing_id=4362542263&from_page=listing,,0.0,2025-10-14T12:19:58.197307
"LoadingTéléchargement numériqueAgenda numérique 2026 TDAH, Agenda 2026 TDAH, Agenda Ipad Goodnotes, Agenda quotidien, Agenda hebdomadaire, Agenda portrait, Agenda Notability5.0(5)Annonce de DreamGirlPlanAnnonce de la boutique DreamGirlPlanBoutique :DreamGirlPlanDe la boutique DreamGirlPlanPrix réduit USD 6.90USD6.90USD11.50Prix d'origine USD 11.50(40 % de réduction)",https://www.etsy.com/fr/listing/4383112699/agenda-numerique-2026-tdah-agenda-2026,6.90,,,True,59,,,DreamGirlPlan,https://www.etsy.com/fr/shop/DreamGirlPlan?ref=shop-header-name&listing_id=4383112699&from_page=listing,,0.0,2025-10-14T12:20:18.277343
LoadingBest-sellerTéléchargement numériqueAgenda numérique Hobonichi 2026 2025 Notability Goodnotes iPad Planner Landscape For Remarkable 2 Pro Planner 2 Options quotidiennes4.8(358)Annonce de CardsPalaceAnnonce de la boutique CardsPalaceBoutique :CardsPalaceDe la boutique CardsPalaceUSD6.62,https://www.etsy.com/fr/listing/4345904789/agenda-numerique-hobonichi-2026-2025,6.62,,,True,149,,,CardsPalace,https://www.etsy.com/fr/shop/CardsPalace?ref=shop-header-name&listing_id=4345904789&from_page=listing,,0.0,2025-10-14T12:20:39.643209
"LoadingTéléchargement numériqueAgenda numérique 2026 (allemand), agenda iPad, agenda Goodnotes, agenda annuel 2026 à télécharger, calendrier numérique 2026, agenda daté 20264.5(131)Annonce de PlansAndArtAnnonce de la boutique PlansAndArtBoutique :PlansAndArtDe la boutique PlansAndArtPrix réduit USD 7.62USD7.62USD8.47Prix d'origine USD 8.47(10 % de réduction)",https://www.etsy.com/fr/listing/4373917088/agenda-numerique-2026-allemand-agenda,7.62,,,True,63,,,PlansAndArt,https://www.etsy.com/fr/shop/PlansAndArt?ref=shop-header-name&listing_id=4373917088&from_page=listing,,0.0,2025-10-14T12:21:01.708747
"LoadingTéléchargement numérique2026 Digital Planner for GoodNotes, Notability: Weekly, Daily, & Undated (Digital Stickers Included)4.9(5,1 K)Annonce de LetsPlanPlannersAnnonce de la boutique LetsPlanPlannersBoutique :LetsPlanPlannersDe la boutique LetsPlanPlannersPrix réduit USD 5.97USD5.97USD14.92Prix d'origine USD 14.92(60 % de réduction)",https://www.etsy.com/fr/listing/4332885874/2026-digital-planner-for-goodnotes,5.97,,,True,157,,,LetsPlanPlanners,https://www.etsy.com/fr/shop/LetsPlanPlanners?ref=shop-header-name&listing_id=4332885874&from_page=listing,,0.0,2025-10-14T12:21:28.320177
"Téléchargement numérique2026 Digital Planner for iPad GoodNotes, Notability | 2025, 2026 & Undated.4.6(223)Annonce de LookittyCoAnnonce de la boutique LookittyCoBoutique :LookittyCoDe la boutique LookittyCoPrix réduit USD 11.40USD11.40USD22.79Prix d'origine USD 22.79(50 % de réduction)",https://www.etsy.com/fr/listing/4385887253/2026-digital-planner-for-ipad-goodnotes,11.40,,,True,83,,,LookittyCo,https://www.etsy.com/fr/shop/LookittyCo?ref=shop-header-name&listing_id=4385887253&from_page=listing,,0.0,2025-10-14T12:21:47.665774
"LoadingBest-sellerTéléchargement numériqueAgenda numérique 2025 2026, Agenda iPad, Agenda Goodnotes, Agenda minimaliste avec liens hypertexte, Agenda quotidien hebdomadaire et mensuel, Agenda Notability4.8(10,1 K)Annonce de ManifestableAnnonce de la boutique ManifestableBoutique :ManifestableDe la boutique ManifestablePrix réduit USD 5.32USD5.32USD13.31Prix d'origine USD 13.31(60 % de réduction)",https://www.etsy.com/fr/listing/4326455638/agenda-numerique-2025-2026-agenda-ipad,5.32,,,True,148,,,Manifestable,https://www.etsy.com/fr/shop/Manifestable?ref=shop-header-name&listing_id=4326455638&from_page=listing,,0.0,2025-10-14T12:22:05.368397
LoadingTéléchargement numériqueAgenda hebdomadaire 2026 + 2027 avec liens hypertexte pour ReMarkable Paper Pro Move : calendrier hebdomadaire numérique avec pages liées (bonus 2025)4.8(1 K)Annonce deStudioPikselsAnnonce de la boutique StudioPikselsBoutique : StudioPikselsDe la boutique StudioPikselsPrix réduit USD 10.18USD10.18USD25.44Prix d'origine USD 25.44(60 % de réduction),https://www.etsy.com/fr/listing/4367548888/agenda-hebdomadaire-2026-2027-avec-liens,10.18,,,False,150,,,StudioPiksels,https://www.etsy.com/fr/shop/StudioPiksels?ref=shop-header-name&listing_id=4367548888&from_page=listing,,0.0,2025-10-14T12:22:25.695974
"LoadingPopulaireTéléchargement numériqueLot d'agendas Mega adhd pour adultes imprimables a4, lot d'agendas Ultimate Life 2025, journal de planification de la productivité, inserts d'agenda personnel a54.8(7,2 K)Annonce deDigicarftAnnonce de la boutique DigicarftBoutique : DigicarftDe la boutique DigicarftPrix réduit USD 5.60USD5.60USD13.99Prix d'origine USD 13.99(60 % de réduction)",https://www.etsy.com/fr/listing/1344352293/lot-dagendas-mega-adhd-pour-adultes,5.60,,,True,152,,,Digicarft,https://www.etsy.com/fr/shop/Digicarft?ref=shop-header-name&listing_id=1344352293&from_page=listing,,0.0,2025-10-14T12:22:45.407615
"Téléchargement numériqueJournal d'autosoins modifiable : planificateur de bien-être et de santé mentale (téléchargement numérique)4.9(4,1 K)Annonce deThePaisleyPeacockIncAnnonce de la boutique ThePaisleyPeacockIncBoutique : ThePaisleyPeacockIncDe la boutique ThePaisleyPeacockIncPrix réduit USD 5.99USD5.99USD7.99Prix d'origine USD 7.99(25 % de réduction)",https://www.etsy.com/fr/listing/1759260460/journal-dautosoins-modifiable,5.99,,,False,124,,,ThePaisleyPeacockInc,https://www.etsy.com/fr/shop/ThePaisleyPeacockInc?ref=shop-header-name&listing_id=1759260460&from_page=listing,,0.0,2025-10-14T12:23:03.901330
"LoadingTéléchargement numérique2025 and 2026 Digital Planner Bundle: Goodnotes iPad Planner (Undated version included)4.7(1,5 K)Annonce deDayDivisionAnnonce de la boutique DayDivisionBoutique : DayDivisionDe la boutique DayDivisionPrix réduit USD 2.92USD2.92USD6.50Prix d'origine USD 6.50(55 % de réduction)",https://www.etsy.com/fr/listing/1415021735/2025-and-2026-digital-planner-bundle,2.92,,,True,146,,,DayDivision,https://www.etsy.com/fr/shop/DayDivision?ref=shop-header-name&listing_id=1415021735&from_page=listing,,0.0,2025-10-14T12:23:23.749998
"LoadingTéléchargement numérique2025 2026 Digital Planner, 2026 Planner, Goodnotes Planner, Notability Planner, iPad & Tablet, Minimalist Modern Planner, PORTRAIT, BEIGE4.8(63)Annonce de moodandplanAnnonce de la boutique moodandplanFabriqué parMoodandplanDe la boutique moodandplanPrix réduit USD 14.00USD14.00USD28.00Prix d'origine USD 28.00(50 % de réduction)",https://www.etsy.com/fr/listing/1829791516/2025-2026-digital-planner-2026-planner,14.00,,,True,69,,,moodandplan,https://www.etsy.com/fr/shop/moodandplan?ref=shop-header-name&listing_id=1829791516&from_page=listing,,0.0,2025-10-14T12:23:43.722001
"Téléchargement numériqueAgenda numérique 2026 en allemand5.0(2,8 K)Annonce de LastRitualsAnnonce de la boutique LastRitualsBoutique :LastRitualsDe la boutique LastRitualsUSD19.99",https://www.etsy.com/fr/listing/4369794857/agenda-numerique-2026-en-allemand,19.99,,,True,145,,,LastRituals,https://www.etsy.com/fr/shop/LastRituals?ref=shop-header-name&listing_id=4369794857&from_page=listing,,0.0,2025-10-14T12:24:05.344428
"LoadingTéléchargement numériqueAGENDA NUMÉRIQUE DATE 2026, GoodNotes Planner 2026, Agenda numérique daté minimaliste, plan Notes pour iPad Notability, lot d'autocollants quotidiens4.8(4,5 K)Annonce de ChiconDigitalAnnonce de la boutique ChiconDigitalBoutique :ChiconDigitalDe la boutique ChiconDigitalPrix réduit USD 5.32USD5.32USD16.61Prix d'origine USD 16.61(68 % de réduction)",https://www.etsy.com/fr/listing/4380754280/agenda-numerique-date-2026-goodnotes,5.32,,,True,160,,,ChiconDigital,https://www.etsy.com/fr/shop/ChiconDigital?ref=shop-header-name&listing_id=4380754280&from_page=listing,,0.0,2025-10-14T12:24:26.166219
"LoadingTéléchargement numériqueAgenda hebdomadaire 2025 2026, Agenda numérique non daté pour iPad, Goodnotes, hebdomadaire et mensuel, Agenda numérique simple, esthétique, Agenda minimaliste4.7(68)Annonce de reScribleAnnonce de la boutique reScribleBoutique :ReScribleDe la boutique reScriblePrix réduit USD 0.99USD0.99USD1.98Prix d'origine USD 1.98(50 % de réduction)",https://www.etsy.com/fr/listing/1814512165/agenda-hebdomadaire-2025-2026-agenda,0.99,,,True,88,,,reScrible,https://www.etsy.com/fr/shop/reScrible?ref=shop-header-name&listing_id=1814512165&from_page=listing,,0.0,2025-10-14T12:24:46.040696
"LoadingTéléchargement numérique2026 Digital Planner: All-in-One Beige Theme (Goodnotes, Notability)4.7(3,8 K)Annonce de AuraPlannersCoAnnonce de la boutique AuraPlannersCoBoutique :AuraPlannersCoDe la boutique AuraPlannersCoPrix réduit USD 1.50USD1.50USD3.00Prix d'origine USD 3.00(50 % de réduction)",https://www.etsy.com/fr/listing/4366222053/2026-digital-planner-all-in-one-beige,1.50,,,True,145,,,AuraPlannersCo,https://www.etsy.com/fr/shop/AuraPlannersCo?ref=shop-header-name&listing_id=4366222053&from_page=listing,,0.0,2025-10-14T12:25:02.967586
"Best-sellerTéléchargement numériqueAgenda numérique tout en un 2025 2026 2027, Agenda numérique, journal numérique, modèle Digital Goodnotes, hebdomadaire, agenda quotidien, plan mensuel4.6(4,8 K)Annonce de KlassicCreativesAnnonce de la boutique KlassicCreativesFabriqué parKlassicCreativesDe la boutique KlassicCreativesPrix réduit USD 1.00USD1.00USD2.01Prix d'origine USD 2.01(50 % de réduction)",https://www.etsy.com/fr/listing/1846527146/agenda-numerique-tout-en-un-2025-2026,1.00,,,True,147,,,KlassicCreatives,https://www.etsy.com/fr/shop/KlassicCreatives?ref=shop-header-name&listing_id=1846527146&from_page=listing,,0.0,2025-10-14T12:25:24.137196
"Best-sellerTéléchargement numériqueAgenda numérique iPad 2026, modèle Goodnotes tout-en-un, agenda de notoriété, journal quotidien hebdomadaire vie minimaliste4.9(3,6 K)Annonce de LiliesDailyAnnonce de la boutique LiliesDailyBoutique :LiliesDailyDe la boutique LiliesDailyPrix réduit USD 3.30USD3.30USD11.00Prix d'origine USD 11.00(70 % de réduction)",https://www.etsy.com/fr/listing/1810104199/agenda-numerique-ipad-2026-modele,3.30,,,True,145,,,LiliesDaily,https://www.etsy.com/fr/shop/LiliesDaily?ref=shop-header-name&listing_id=1810104199&from_page=listing,,0.0,2025-10-14T12:25:44.394835
"LoadingTéléchargement numériqueAgenda numérique 2026, Agenda daté pour Goodnotes, Agenda hebdomadaire mensuel quotidien, Agenda numérique avec liens hypertexte, Agenda portrait minimaliste4.8(82)Annonce de TheDigitalPuffinAnnonce de la boutique TheDigitalPuffinFabriqué parTheDigitalPuffinDe la boutique TheDigitalPuffinUSD6.27",https://www.etsy.com/fr/listing/1890218648/agenda-numerique-2026-agenda-date-pour,6.27,,,True,67,,,TheDigitalPuffin,https://www.etsy.com/fr/shop/TheDigitalPuffin?ref=shop-header-name&listing_id=1890218648&from_page=listing,,0.0,2025-10-14T12:26:03.629272
Téléchargement numériquePlanificateur de croissance spirituelle 2026 : journal de guérison et de gratitude (PDF imprimable)5.0(1)Annonce deInksSpiredAnnonce de la boutique InksSpiredBoutique : InksSpiredDe la boutique InksSpiredPrix réduit USD 7.50USD7.50USD15.00Prix d'origine USD 15.00(50 % de réduction),https://www.etsy.com/fr/listing/4382033576/planificateur-de-croissance-spirituelle,7.50,,,True,56,,,InksSpired,https://www.etsy.com/fr/shop/InksSpired?ref=shop-header-name&listing_id=4382033576&from_page=listing,,0.0,2025-10-14T12:26:19.759704
Téléchargement numériqueJoli carnet numérique orange | 50 pages | Esthétique Fruit Notes PDF pour iPad ou GoodNotes4.6(41)Annonce deThreadsofGraceLLCAnnonce de la boutique ThreadsofGraceLLCBoutique : ThreadsofGraceLLCDe la boutique ThreadsofGraceLLCUSD2.95,https://www.etsy.com/fr/listing/4339657292/joli-carnet-numerique-orange-o-50-pages,2.95,,,False,50,,,ThreadsofGraceLLC,https://www.etsy.com/fr/shop/ThreadsofGraceLLC?ref=shop-header-name&listing_id=4339657292&from_page=listing,,0.0,2025-10-14T12:26:35.069407
"LoadingBest-sellerTéléchargement numériqueAgenda numérique 2026, agenda numérique mensuel 2026, modèle d'agenda GoodNotes, agenda de notoriété, agenda iPad, calendrier numérique 20264.9(70)Annonce deJoyboundPlannersAnnonce de la boutique JoyboundPlannersBoutique : JoyboundPlannersDe la boutique JoyboundPlannersPrix réduit USD 4.49USD4.49USD5.99Prix d'origine USD 5.99(25 % de réduction)",https://www.etsy.com/fr/listing/4353765627/agenda-numerique-2026-agenda-numerique,4.49,,,False,58,,,JoyboundPlanners,https://www.etsy.com/fr/shop/JoyboundPlanners?ref=shop-header-name&listing_id=4353765627&from_page=listing,,0.0,2025-10-14T12:26:52.599886
"LoadingBest-sellerTéléchargement numériquePlanificateur OneNote 2025 2026 Modèles numériques OneNote Agenda avec liens hypertexte Agenda hebdomadaire quotidien Agenda d'organisation professionnel OneNote 20254.8(7,8 K)Annonce dePrioriDigitalStudioAnnonce de la boutique PrioriDigitalStudioFabriqué par PrioriDigitalStudioDe la boutique PrioriDigitalStudioPrix réduit USD 7.45USD7.45USD14.91Prix d'origine USD 14.91(50 % de réduction)",https://www.etsy.com/fr/listing/1864489467/planificateur-onenote-2025-2026-modeles,7.45,,,True,159,,,PrioriDigitalStudio,https://www.etsy.com/fr/shop/PrioriDigitalStudio?ref=shop-header-name&listing_id=1864489467&from_page=listing,,0.0,2025-10-14T12:27:14.584328
"Best-sellerTéléchargement numérique2025, 2026 & 2027 Aesthetic Planner Digital Planner GoodNotes Planner Student iPad Planner Hyperlinked Daily Planner Weekly Hourly4.9(1,9 K)Annonce de YoursTrulyPrintablesAnnonce de la boutique YoursTrulyPrintablesFabriqué parYoursTrulyPrintablesDe la boutique YoursTrulyPrintablesUSD2.44",https://www.etsy.com/fr/listing/1830597076/2025-2026-2027-aesthetic-planner-digital,2.44,,,True,148,,,YoursTrulyPrintables,https://www.etsy.com/fr/shop/YoursTrulyPrintables?ref=shop-header-name&listing_id=1830597076&from_page=listing,,0.0,2025-10-14T12:27:33.315557
Téléchargement numériqueFichier numérique imprimable - Agenda Bello 2026 en PDF et PPTx - non daté au format A54.7(14)Annonce de KitdigitalesGibbyn2Annonce de la boutique KitdigitalesGibbyn2Boutique :KitdigitalesGibbyn2De la boutique KitdigitalesGibbyn2USD4.10,https://www.etsy.com/fr/listing/4362544229/fichier-numerique-imprimable-agenda,4.10,,,True,39,,,KitdigitalesGibbyn2,https://www.etsy.com/fr/shop/KitdigitalesGibbyn2?ref=shop-header-name&listing_id=4362544229&from_page=listing,,0.0,2025-10-14T12:27:49.795609
"LoadingTéléchargement numérique2026 Digital Planner, 2026 Landscape Planner, 2026 Planner, 2026 Dated Planner, Hyperlinked Digital Life Planner, GoodNotes 2026 Planner4.8(4 K)Annonce de TheFlowPlannerAnnonce de la boutique TheFlowPlannerFabriqué parTheFlowPlannerDe la boutique TheFlowPlannerPrix réduit USD 14.08USD14.08USD18.77Prix d'origine USD 18.77(25 % de réduction)",https://www.etsy.com/fr/listing/1313390766/2026-digital-planner-2026-landscape,14.08,,,True,149,,,TheFlowPlanner,https://www.etsy.com/fr/shop/TheFlowPlanner?ref=shop-header-name&listing_id=1313390766&from_page=listing,,0.0,2025-10-14T12:28:08.249039
"Téléchargement numériqueAgenda numérique 2026-2028 : agenda GoodNotes pour iPad avec plus de 5 000 stickers4.7(1,5 K)Annonce de DayDivisionAnnonce de la boutique DayDivisionBoutique :DayDivisionDe la boutique DayDivisionPrix réduit USD 4.75USD4.75USD19.00Prix d'origine USD 19.00(75 % de réduction)",https://www.etsy.com/fr/listing/4375045591/agenda-numerique-2026-2028-agenda,4.75,,,True,144,,,DayDivision,https://www.etsy.com/fr/shop/DayDivision?ref=shop-header-name&listing_id=4375045591&from_page=listing,,0.0,2025-10-14T12:28:26.071618
"LoadingTéléchargement numériqueAgenda numérique minimaliste 2026, agenda iPad, agenda GoodNotes, journal numérique, daté et non daté, offre groupée dans toute la boutique4.7(484)Annonce de KayaPapersAnnonce de la boutique KayaPapersFabriqué parKayaPapersDe la boutique KayaPapersUSD5.00",https://www.etsy.com/fr/listing/1592464840/agenda-numerique-minimaliste-2026-agenda,5.00,,,True,90,,,KayaPapers,https://www.etsy.com/fr/shop/KayaPapers?ref=shop-header-name&listing_id=1592464840&from_page=listing,,0.0,2025-10-14T12:28:42.710528
"LoadingTéléchargement numériqueAgenda numérique 2026, agenda hebdomadaire, agenda minimaliste 2026, agenda simple, agenda Goodnotes, modèle d'agenda Ipad, aménageur paysager5.0(5)Annonce de DreamGirlPlanAnnonce de la boutique DreamGirlPlanFabriqué parDreamGirlPlanDe la boutique DreamGirlPlanPrix réduit USD 6.90USD6.90USD11.50Prix d'origine USD 11.50(40 % de réduction)",https://www.etsy.com/fr/listing/1901085625/agenda-numerique-2026-agenda,6.90,,,True,59,,,DreamGirlPlan,https://www.etsy.com/fr/shop/DreamGirlPlan?ref=shop-header-name&listing_id=1901085625&from_page=listing,,0.0,2025-10-14T12:29:00.197493
"Best-sellerTéléchargement numériqueCalendrier mensuel numérique, agenda mensuel Goodnotes 2026, modèle mensuel imprimable PDF à remplir4.9(3,6 K)Annonce de LiliesDailyAnnonce de la boutique LiliesDailyBoutique :LiliesDailyDe la boutique LiliesDailyPrix réduit USD 2.25USD2.25USD3.00Prix d'origine USD 3.00(25 % de réduction)",https://www.etsy.com/fr/listing/1235759700/calendrier-mensuel-numerique-agenda,2.25,,,True,141,,,LiliesDaily,https://www.etsy.com/fr/shop/LiliesDaily?ref=shop-header-name&listing_id=1235759700&from_page=listing,,0.0,2025-10-14T12:29:21.485447
"LoadingTéléchargement numériqueDigitaler Planer 2025 + 2026 Deutsch Alleskönner / GOODNOTES Kalender / iPad Planner digital Mint / 1000 digitale Sticker / 17000 Hyperlinks4.9(1,5 K)Annonce de JUSTPLANTHISAnnonce de la boutique JUSTPLANTHISFabriqué parJUSTPLANTHISDe la boutique JUSTPLANTHISPrix réduit USD 14.25USD14.25USD20.35Prix d'origine USD 20.35(30 % de réduction)",https://www.etsy.com/fr/listing/1340316090/digitaler-planer-2025-2026-deutsch,14.25,,,True,100,,,JUSTPLANTHIS,https://www.etsy.com/fr/shop/JUSTPLANTHIS?ref=shop-header-name&listing_id=1340316090&from_page=listing,,0.0,2025-10-14T12:29:42.137010
LoadingTéléchargement numériqueAgenda numérique 2026 Agenda minimaliste 2026 Calendrier Ipad modèle Goodnotes Agenda mensuel début du lundi Agenda élégant Journal esthétique4.9(173)Annonce de MilamaluplannersAnnonce de la boutique MilamaluplannersBoutique :MilamaluplannersDe la boutique MilamaluplannersPrix réduit USD 3.00USD3.00USD8.57Prix d'origine USD 8.57(65 % de réduction),https://www.etsy.com/fr/listing/4378713471/agenda-numerique-2026-agenda-minimaliste,3.00,,,True,99,,,Milamaluplanners,https://www.etsy.com/fr/shop/Milamaluplanners?ref=shop-header-name&listing_id=4378713471&from_page=listing,,0.0,2025-10-14T12:30:01.304942
"Téléchargement numériqueAgenda numérique 2025 2026, agenda iPad, agenda daté, agenda Goodnotes, agenda minimaliste avec liens hypertexte, agenda fille propre et esthétique4.8(725)Annonce de DigitalSprinklesLabAnnonce de la boutique DigitalSprinklesLabBoutique :DigitalSprinklesLabDe la boutique DigitalSprinklesLabPrix réduit USD 2.18USD2.18USD7.27Prix d'origine USD 7.27(70 % de réduction)",https://www.etsy.com/fr/listing/4348486027/agenda-numerique-2025-2026-agenda-ipad,2.18,,,True,141,,,DigitalSprinklesLab,https://www.etsy.com/fr/shop/DigitalSprinklesLab?ref=shop-header-name&listing_id=4348486027&from_page=listing,,0.0,2025-10-14T12:30:18.147163
Téléchargement numériqueAgenda modifiable sur Canva 2026 - Fichier numérique - Agenda PDF - Reliure5.0(3)Annonce de FRASESDIVINASAnnonce de la boutique FRASESDIVINASBoutique :FRASESDIVINASDe la boutique FRASESDIVINASPrix réduit USD 6.00USD6.00USD7.50Prix d'origine USD 7.50(20 % de réduction),https://www.etsy.com/fr/listing/4369465941/agenda-modifiable-sur-canva-2026-fichier,6.00,,,False,44,,,FRASESDIVINAS,https://www.etsy.com/fr/shop/FRASESDIVINAS?ref=shop-header-name&listing_id=4369465941&from_page=listing,,0.0,2025-10-14T12:30:36.880656
"LoadingPopulaireTéléchargement numériqueAgenda numérique 2025 2026 2027, agenda Goodnotes, agenda iPad, agenda numérique sombre quotidien hebdomadaire non daté.4.6(223)Annonce de LookittyCoAnnonce de la boutique LookittyCoBoutique :LookittyCoDe la boutique LookittyCoPrix réduit USD 14.25USD14.25USD28.49Prix d'origine USD 28.49(50 % de réduction)",https://www.etsy.com/fr/listing/4307510755/agenda-numerique-2025-2026-2027-agenda,14.25,,,True,87,,,LookittyCo,https://www.etsy.com/fr/shop/LookittyCo?ref=shop-header-name&listing_id=4307510755&from_page=listing,,0.0,2025-10-14T12:30:56.678273
"Téléchargement numériqueModèle d'agenda 2026 en beige, modèle de toile modifiable, prêt à imprimer, esthétique minimaliste style de vie quotidien imprimable, 8,5 x 11 A4 A54.8(186)Annonce de MailaDesignStudioAnnonce de la boutique MailaDesignStudioBoutique :MailaDesignStudioDe la boutique MailaDesignStudioPrix réduit USD 3.53USD3.53USD5.88Prix d'origine USD 5.88(40 % de réduction)",https://www.etsy.com/fr/listing/4364815332/modele-dagenda-2026-en-beige-modele-de,3.53,,,True,87,,,MailaDesignStudio,https://www.etsy.com/fr/shop/MailaDesignStudio?ref=shop-header-name&listing_id=4364815332&from_page=listing,,0.0,2025-10-14T12:31:16.901814
"LoadingTéléchargement numérique2026 Digital Planner: Hyperlinked All-In-One, Goodnotes iPad Android (Digital Download)Annonce de NatureMindShopAnnonce de la boutique NatureMindShopBoutique :NatureMindShopDe la boutique NatureMindShopPrix réduit USD 4.99USD4.99USD9.99Prix d'origine USD 9.99(50 % de réduction)",https://www.etsy.com/fr/listing/4366139485/2026-digital-planner-hyperlinked-all-in,4.99,,,True,53,,,NatureMindShop,https://www.etsy.com/fr/shop/NatureMindShop?ref=shop-header-name&listing_id=4366139485&from_page=listing,,,2025-10-14T12:31:34.103672
